,transaction_id,transaction_date,product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
8220,8221,1506096000,92,1259,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Emmi,Dymock,Female,23.0,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,9.0
8221,8222,1497628800,93,1638,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38002.0,Zachery,Monkhouse,Male,55.0,1992-05-12,Speech Pathologist,Financial Services,Mass Customer,N,Yes,10.0
8222,8223,1502035200,59,2572,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Sheila,McInulty,Female,30.0,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0
8223,8224,1499875200,90,759,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,Mitchel,Schimek,Male,89.0,1963-04-18,Clinical Specialist,Health,High Net Worth,N,No,13.0
8224,8225,1484323200,84,2826,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Loise,Mulvany,Female,73.0,1962-04-30,Web Developer II,,Mass Customer,N,No,15.0
8225,8226,1507824000,3,1178,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Angelo,Byne,Male,1.0,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13.0
8226,8227,1502812800,55,437,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146.0,Sayres,Duthie,Male,24.0,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0
8227,8228,1491494400,41,1647,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0,Ivory,Roscam,Female,21.0,1977-09-09,,Financial Services,High Net Worth,N,Yes,17.0
8228,8229,1503763200,43,1765,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,Sibella,O' Mara,Female,48.0,1967-02-13,Senior Quality Engineer,,High Net Worth,N,No,10.0
8229,8230,1490371200,12,1971,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,Mariel,Dyke,Female,49.0,1998-02-10,,Manufacturing,Mass Customer,N,Yes,4.0
8230,8231,1501689600,70,2862,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,Normand,Pattillo,Male,46.0,1987-12-23,Cost Accountant,Financial Services,Mass Customer,N,No,10.0
8231,8232,1508083200,63,1923,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,Immanuel,Farlamb,Male,52.0,1970-08-23,Health Coach IV,Health,Mass Customer,N,No,9.0
8232,8233,1494518400,2,2147,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996.0,Franzen,Kielty,Male,42.0,1998-11-04,Engineer IV,,High Net Worth,N,Yes,1.0
8233,8234,1489593600,92,3355,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Cherin,Thireau,Female,50.0,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,No,3.0
8234,8235,1484668800,36,797,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,Meridel,Rawet,Female,51.0,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,No,19.0
8235,8236,1507219200,64,1279,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Burr,Lygoe,Male,30.0,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0
8236,8237,1498060800,93,1624,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364.0,Hakim,Burnhard,Male,18.0,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6.0
8237,8238,1499875200,31,2731,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40618.0,Meagan,Ferry,Female,74.0,2000-05-18,Accounting Assistant III,Retail,Mass Customer,N,Yes,1.0
8238,8239,1493913600,12,2097,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Web,Decaze,Male,38.0,1988-04-08,Recruiter,Telecommunications,Mass Customer,N,No,21.0
8239,8240,1509811200,0,982,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0,Tibold,Bonwell,Male,14.0,1960-02-12,Geologist III,Health,High Net Worth,N,Yes,6.0
8240,8241,1487001600,58,2379,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0,Trixie,Piscopiello,Female,85.0,1981-05-05,Occupational Therapist,Health,Affluent Customer,N,Yes,15.0
8241,8242,1490889600,5,1482,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Georas,Niesel,Male,29.0,1979-04-30,Electrical Engineer,Manufacturing,Mass Customer,N,No,12.0
8242,8243,1492617600,67,1024,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,40670.0,Rhodia,D'Onise,Female,17.0,1992-06-05,Social Worker,Health,High Net Worth,N,Yes,2.0
8243,8244,1500912000,43,2901,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Banky,Baudichon,Male,77.0,1995-06-11,,Manufacturing,Mass Customer,N,Yes,6.0
8244,8245,1499356800,5,235,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Leona,Phateplace,Female,30.0,1976-12-26,Social Worker,Health,Mass Customer,N,No,15.0
8245,8246,1487260800,33,3445,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0,Craggy,,Male,62.0,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0
8246,8247,1500307200,86,987,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36145.0,Lars,Keher,Male,89.0,1974-08-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11.0
8247,8248,1509033600,2,629,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,Basil,Brellin,Male,29.0,1960-12-06,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0
8248,8249,1490198400,6,789,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701.0,Gabrielle,Giraudot,Female,69.0,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14.0
8249,8250,1503676800,26,2635,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Arty,Mac Geaney,Male,45.0,1959-01-03,Nurse,Retail,Mass Customer,N,No,14.0
8250,8251,1491840000,53,2446,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Lovell,Kiss,Male,33.0,1956-09-07,,Retail,Affluent Customer,N,No,17.0
8251,8252,1483200000,27,366,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,Constance,Ucchino,Female,7.0,1954-01-08,Librarian,Entertainment,High Net Worth,N,No,19.0
8252,8253,1507478400,94,1751,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Sara-ann,Haddick,Female,49.0,1969-03-23,,Health,Mass Customer,N,No,4.0
8253,8254,1488902400,65,1866,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42404.0,Huberto,Bazylets,Male,27.0,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,No,2.0
8254,8255,1486569600,58,1561,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,Clemens,Rawll,Male,47.0,1975-03-14,Graphic Designer,Manufacturing,Mass Customer,N,Yes,14.0
8255,8256,1494950400,0,2045,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Hermina,Franzel,Female,15.0,1984-07-03,VP Sales,Financial Services,High Net Worth,N,No,15.0
8256,8257,1513526400,96,529,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458.0,Sandor,Tumber,Male,18.0,1989-07-21,Operator,Retail,Affluent Customer,N,Yes,10.0
8257,8258,1483804800,70,2733,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,34556.0,Jordanna,Skyme,Female,89.0,1985-03-07,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,17.0
8258,8259,1490976000,2,3335,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,Damian,Dutt,Male,47.0,1979-12-15,Editor,Health,Mass Customer,N,No,16.0
8259,8260,1499529600,92,1104,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Jewelle,Pincott,Female,82.0,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0
8260,8261,1513353600,37,513,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Kienan,Soar,U,30.0,NaT,Tax Accountant,IT,Mass Customer,N,No,
8261,8262,1501084800,15,3157,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880.0,Hurlee,Fasson,Male,46.0,1997-07-19,,Retail,Mass Customer,N,Yes,1.0
8262,8263,1489507200,27,2454,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33552.0,Gene,Brome,Female,81.0,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0
8263,8264,1495555200,43,2989,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42226.0,Mort,,Male,37.0,2000-10-25,Dental Hygienist,Health,High Net Worth,N,Yes,2.0
8264,8265,1490976000,100,3483,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,34586.0,Emlyn,Burnel,Male,19.0,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0
8265,8266,1494691200,15,2253,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0,Gracie,Kubacki,Female,28.0,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0
8266,8267,1499616000,40,419,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,Chrissie,Bernardini,Female,34.0,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,N,No,17.0
8267,8268,1507305600,58,2625,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145.0,Kristal,McRobbie,Female,45.0,1972-03-16,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8.0
8268,8269,1500048000,37,753,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560.0,Josy,St. Quentin,Female,82.0,1970-03-07,Food Chemist,Health,Affluent Customer,Y,Yes,6.0
8269,8270,1488643200,0,197,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,Avis,,Female,32.0,1977-01-27,,,High Net Worth,N,No,5.0
8270,8271,1490284800,67,3183,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Craig,Phethean,Male,64.0,1974-06-19,Junior Executive,Health,Mass Customer,N,No,14.0
8271,8272,1500393600,55,3060,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259.0,Milton,Gorini,Male,28.0,1982-09-14,VP Accounting,Financial Services,Mass Customer,N,Yes,6.0
8272,8273,1483891200,5,3047,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Eddy,Cossans,Male,20.0,1962-01-14,Speech Pathologist,Retail,Mass Customer,N,Yes,19.0
8273,8274,1511020800,77,1787,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071.0,Tull,Godehard.sf,Male,2.0,1976-11-21,Executive Secretary,Retail,High Net Worth,N,Yes,13.0
8274,8275,1493222400,71,1259,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Emmi,Dymock,Female,23.0,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,9.0
8275,8276,1504195200,18,3497,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0,Thia,O'Day,Female,73.0,1986-05-03,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18.0
8276,8277,1495555200,9,524,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Florence,Held,Female,16.0,1962-09-09,Nurse,Retail,Mass Customer,N,No,11.0
8277,8278,1490284800,94,2836,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Matilda,Yellowley,Female,80.0,1963-11-14,Clinical Specialist,Health,Mass Customer,N,No,16.0
8278,8279,1508256000,2,2467,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,Ynez,Fawloe,Female,71.0,1975-07-15,Engineer III,Manufacturing,Affluent Customer,N,Yes,4.0
8279,8280,1490025600,0,2086,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Gayle,Cockerell,Male,68.0,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0
8280,8281,1497974400,82,1185,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339.0,Xena,Rossbrooke,Female,17.0,2000-07-23,VP Product Management,,Mass Customer,N,Yes,2.0
8281,8282,1486137600,22,2801,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Danella,Lines,Female,15.0,1965-01-26,,Health,Mass Customer,N,No,10.0
8282,8283,1483718400,93,53,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Agnella,Gocke,Female,22.0,1954-04-18,Software Test Engineer II,Financial Services,Mass Customer,N,No,16.0
8283,8284,1485532800,14,2336,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Karney,Labrone,Male,59.0,1978-01-19,Dental Hygienist,Health,Affluent Customer,N,No,17.0
8284,8285,1483891200,97,544,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0,Giacomo,Johanning,Male,51.0,1990-10-12,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5.0
8285,8286,1488816000,29,109,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0,Cody,Blabey,Male,16.0,1978-12-11,Marketing Assistant,,Affluent Customer,N,Yes,4.0
8286,8287,1503504000,89,407,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750.0,Chryste,Acum,Female,82.0,1979-01-12,Structural Analysis Engineer,,High Net Worth,N,Yes,15.0
8287,8288,1504713600,46,847,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Kelci,Morrison,Female,66.0,1991-05-26,Chief Design Engineer,Retail,High Net Worth,N,No,9.0
8288,8289,1509638400,0,656,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33552.0,Marty,Lebreton,Female,80.0,1978-11-17,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8.0
8289,8290,1498233600,22,811,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Ive,Chapelhow,Male,6.0,1984-01-13,Nurse Practicioner,,Mass Customer,N,No,8.0
8290,8291,1498233600,48,1593,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,Tommy,Kupisz,Female,69.0,1979-10-11,Tax Accountant,IT,Mass Customer,N,No,17.0
8291,8292,1512662400,69,1409,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Tiffi,Hartless,Female,69.0,1996-05-07,Help Desk Technician,,Mass Customer,N,No,4.0
8292,8293,1496246400,91,177,1.0,Cancelled,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,Ondrea,Pablos,Female,25.0,1989-11-09,Professor,Financial Services,High Net Worth,N,No,4.0
8293,8294,1488038400,10,2997,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Jo-ann,Carlile,Female,57.0,1973-05-17,Computer Systems Analyst II,Health,Affluent Customer,N,No,10.0
8294,8295,1510502400,0,1622,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Pietrek,Crowe,Male,44.0,1978-05-30,Senior Quality Engineer,,High Net Worth,N,No,16.0
8295,8296,1494432000,38,2275,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,Ursulina,Carter,Female,77.0,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8.0
8296,8297,1514217600,78,1722,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Fritz,Geare,Male,52.0,1963-07-17,Cost Accountant,Financial Services,Mass Customer,N,No,4.0
8297,8298,1510761600,0,1204,0.0,Approved,,,,,1862.82,,,Trudy,Huffy,Female,12.0,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0
8298,8299,1508428800,84,115,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Alberik,Mereweather,Male,77.0,1981-12-21,Account Executive,Health,Mass Customer,N,No,18.0
8299,8300,1506441600,14,2905,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Emily,Shackel,Female,34.0,1964-05-18,Account Representative I,,Mass Customer,N,No,14.0
8300,8301,1510934400,72,1450,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Floris,Dunkerley,Female,23.0,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0
8301,8302,1490198400,91,1473,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37874.0,Darrick,Feake,Male,49.0,1960-04-21,VP Product Management,,Mass Customer,N,Yes,20.0
8302,8303,1510588800,69,1032,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,36668.0,Maribelle,Werndly,Female,36.0,1978-07-18,Executive Secretary,,Mass Customer,N,Yes,18.0
8303,8304,1491062400,3,2309,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Herc,McIlhone,Male,40.0,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14.0
8304,8305,1501603200,7,465,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Alina,Wilsey,Female,54.0,1976-03-27,Developer III,Financial Services,Affluent Customer,N,Yes,14.0
8305,8306,1512748800,70,2730,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,Taddeo,Karlicek,Male,15.0,1960-11-27,Senior Financial Analyst,Financial Services,Mass Customer,N,No,11.0
8306,8307,1508256000,46,2591,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Estevan,Rylett,Male,50.0,1974-02-04,,Retail,High Net Worth,N,No,13.0
8307,8308,1514217600,92,1767,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0,Cicely,Millier,Female,28.0,1959-03-10,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19.0
8308,8309,1502640000,58,2522,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Benton,MacGragh,Male,42.0,1977-02-03,,,High Net Worth,N,No,14.0
8309,8310,1509206400,0,3451,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Ruprecht,Loreit,Male,88.0,1970-05-01,Sales Associate,,High Net Worth,N,No,10.0
8310,8311,1494259200,98,469,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Levi,Cartmell,Male,91.0,1996-05-03,Actuary,Financial Services,High Net Worth,N,Yes,3.0
8311,8312,1513353600,23,717,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34115.0,Basilius,Spieck,Male,65.0,1976-11-20,VP Product Management,Manufacturing,Mass Customer,N,Yes,11.0
8312,8313,1494000000,5,2797,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Agatha,Vowden,Female,6.0,1985-09-10,,IT,Mass Customer,N,Yes,14.0
8313,8314,1503072000,42,1567,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,Florri,Ramsdell,Female,18.0,1971-12-16,Teacher,,Mass Customer,N,No,16.0
8314,8315,1510761600,4,3412,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0,Almira,Ethelstone,Female,66.0,1973-08-18,Office Assistant IV,,Mass Customer,N,Yes,7.0
8315,8316,1500220800,44,594,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,Humfrey,Frankland,Male,74.0,1980-07-22,Office Assistant II,,Mass Customer,N,No,13.0
8316,8317,1503417600,64,498,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487.0,Emmalee,Sketcher,Female,58.0,1978-04-30,VP Sales,Manufacturing,High Net Worth,N,Yes,10.0
8317,8318,1508083200,77,1377,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38193.0,Giacomo,Roseburgh,Male,86.0,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2.0
8318,8319,1494604800,1,1648,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Prissie,Dyde,Female,22.0,1981-06-09,VP Accounting,Financial Services,Mass Customer,N,No,8.0
8319,8320,1504022400,41,2439,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,Shelly,Yakebovitch,Female,44.0,1967-10-02,,Manufacturing,Affluent Customer,N,No,15.0
8320,8321,1502553600,87,2428,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36833.0,Pauly,Keightley,Male,74.0,1968-07-26,Help Desk Operator,,Mass Customer,N,Yes,9.0
8321,8322,1510416000,0,1488,0.0,Approved,,,,,2028.26,,,Donnamarie,Andrieu,Female,82.0,1986-09-30,Assistant Manager,,Mass Customer,N,Yes,17.0
8322,8323,1499961600,49,3078,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Mariel,Blacksell,Female,54.0,1982-08-16,Safety Technician III,Retail,Mass Customer,N,No,7.0
8323,8324,1504800000,3,2848,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659.0,Callie,Garthshore,Female,42.0,1967-01-17,Analyst Programmer,Property,Mass Customer,N,Yes,13.0
8324,8325,1493827200,31,3371,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Josey,Alves,Female,56.0,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17.0
8325,8326,1502985600,0,3022,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Gert,Kurtis,Female,21.0,1988-08-23,,,High Net Worth,N,No,8.0
8326,8327,1497196800,98,235,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Leona,Phateplace,Female,30.0,1976-12-26,Social Worker,Health,Mass Customer,N,No,15.0
8327,8328,1485273600,84,2634,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Silvester,Scowcroft,Male,85.0,1980-07-14,Quality Engineer,Financial Services,High Net Worth,N,No,15.0
8328,8329,1508860800,0,1920,0.0,Approved,,,,,678.25,,,Rutter,Marlen,Male,29.0,1988-01-06,Sales Associate,Financial Services,Mass Customer,N,No,13.0
8329,8330,1489680000,62,439,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,Lida,Wych,Female,26.0,1974-07-08,GIS Technical Architect,,Affluent Customer,N,No,10.0
8330,8331,1495123200,33,3029,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Timmie,Gori,Male,85.0,1978-07-17,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,13.0
8331,8332,1511280000,12,2281,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Valaria,Abrehart,Female,56.0,1989-05-10,,,High Net Worth,N,Yes,14.0
8332,8333,1487692800,29,3217,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,Lorena,Titterrell,Female,95.0,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8.0
8333,8334,1500307200,11,3084,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,Birgit,Dowers,Female,57.0,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16.0
8334,8335,1490198400,0,687,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193.0,Welby,Ninnotti,Male,25.0,1959-02-10,Executive Secretary,Retail,High Net Worth,N,Yes,5.0
8335,8336,1511020800,0,2492,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Gayelord,Lipman,Male,35.0,1974-02-01,Design Engineer,Manufacturing,High Net Worth,N,No,9.0
8336,8337,1513612800,56,928,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031.0,Porty,Clemmitt,Male,61.0,1973-05-14,Associate Professor,,High Net Worth,N,Yes,18.0
8337,8338,1512403200,58,3152,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707.0,Lettie,McGenis,Female,6.0,1999-06-07,Teacher,Financial Services,High Net Worth,N,Yes,3.0
8338,8339,1483286400,83,3381,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Bruce,Lackie,Male,26.0,1993-11-20,Computer Systems Analyst IV,,Mass Customer,N,No,4.0
8339,8340,1509292800,6,2427,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0,Myrta,Whibley,Female,20.0,1998-10-15,Senior Developer,,High Net Worth,N,Yes,2.0
8340,8341,1498147200,53,2360,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,37838.0,Karleen,McGenn,Female,0.0,1974-11-03,VP Accounting,Financial Services,High Net Worth,N,Yes,5.0
8341,8342,1507564800,77,1984,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,34556.0,Hewett,Alessandretti,Male,70.0,1999-06-01,Information Systems Manager,Health,Mass Customer,N,Yes,1.0
8342,8343,1484928000,81,786,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,Francklin,Ubanks,Male,34.0,1985-02-14,,Financial Services,Affluent Customer,N,No,16.0
8343,8344,1486656000,3,2076,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499.0,Beatriz,Tweddle,Female,73.0,1969-06-03,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5.0
8344,8345,1508774400,56,2616,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,Andee,Ormrod,Female,28.0,1970-06-11,Nurse,,High Net Worth,N,Yes,13.0
8345,8346,1513353600,4,2282,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784.0,Dominic,Gregoletti,Male,81.0,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7.0
8346,8347,1487433600,0,3347,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668.0,Nichols,,Male,99.0,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,18.0
8347,8348,1500480000,47,36,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,Lurette,Stonnell,Female,33.0,1977-11-09,VP Quality Control,,Affluent Customer,N,No,22.0
8348,8349,1510156800,43,2181,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Tobe,Roxby,Male,99.0,1974-07-17,Account Executive,IT,Mass Customer,N,Yes,8.0
8349,8350,1488988800,99,90,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,Cary,Garron,Male,76.0,1984-11-12,Quality Control Specialist,Manufacturing,Mass Customer,N,No,11.0
